iter	Passed	Remaining
6358	44507	25483
6359	44514	25476
6360	44521	25469
6361	44526	25461
6362	44532	25454
6363	44537	25446
6364	44542	25438
6365	44552	25432
6366	44558	25425
6367	44564	25417
6368	44572	25411
6369	44581	25404
6370	44586	25397
6371	44592	25389
6372	44598	25381
6373	44604	25374
6374	44610	25366
6375	44617	25359
6376	44623	25352
6377	44631	25345
6378	44637	25338
6379	44644	25331
6380	44650	25323
6381	44664	25320
6382	44673	25314
6383	44686	25311
6384	44694	25304
6385	44701	25297
6386	44709	25291
6387	44716	25284
6388	44721	25276
6389	44729	25269
6390	44735	25262
6391	44745	25256
6392	44754	25250
6393	44761	25244
6394	44767	25236
6395	44772	25228
6396	44778	25220
6397	44783	25212
6398	44793	25207
6399	44798	25199
6400	44804	25191
6401	44814	25186
6402	44822	25179
6403	44828	25172
6404	44834	25164
6405	44839	25156
6406	44848	25150
6407	44856	25144
6408	44862	25136
6409	44870	25130
6410	44876	25122
6411	44884	25116
6412	44890	25108
6413	44898	25102
6414	44903	25094
6415	44909	25086
6416	44917	25080
6417	44925	25073
6418	44934	25067
6419	44939	25059
6420	44947	25053
6421	44955	25046
6422	44962	25039
6423	44968	25032
6424	44974	25024
6425	44982	25018
6426	44987	25010
6427	44992	25002
6428	45000	24995
6429	45007	24988
6430	45018	24983
6431	45024	24976
6432	45032	24969
6433	45037	24961
6434	45043	24953
6435	45048	24946
6436	45053	24937
6437	45059	24930
6438	45067	24923
6439	45073	24916
6440	45080	24909
6441	45085	24901
6442	45090	24893
6443	45100	24887
6444	45108	24881
6445	45115	24874
6446	45120	24866
6447	45128	24859
6448	45134	24852
6449	45140	24844
6450	45147	24837
6451	45152	24829
6452	45158	24822
6453	45171	24818
6454	45181	24812
6455	45186	24805
6456	45194	24798
6457	45199	24790
6458	45204	24782
6459	45212	24775
6460	45218	24768
6461	45230	24763
6462	45236	24756
6463	45242	24748
6464	45248	24741
6465	45257	24735
6466	45262	24727
6467	45268	24719
6468	45277	24713
6469	45284	24706
6470	45291	24699
6471	45296	24692
6472	45301	24683
6473	45309	24677
6474	45318	24671
6475	45323	24663
6476	45328	24655
6477	45334	24647
6478	45343	24642
6479	45348	24633
6480	45355	24627
6481	45361	24619
6482	45365	24610
6483	45375	24605
6484	45380	24597
6485	45388	24590
6486	45395	24583
6487	45405	24578
6488	45411	24570
6489	45417	24563
6490	45423	24555
6491	45429	24547
6492	45437	24541
6493	45441	24533
6494	45449	24526
6495	45455	24519
6496	45460	24511
6497	45468	24504
6498	45474	24497
6499	45482	24490
6500	45488	24483
6501	45499	24477
6502	45505	24470
6503	45511	24462
6504	45516	24455
6505	45522	24447
6506	45528	24440
6507	45536	24433
6508	45541	24425
6509	45547	24418
6510	45555	24411
6511	45563	24405
6512	45568	24397
6513	45574	24389
6514	45580	24382
6515	45588	24375
6516	45594	24367
6517	45601	24360
6518	45606	24352
6519	45614	24346
6520	45619	24338
6521	45625	24330
6522	45632	24323
6523	45637	24315
6524	45642	24307
6525	45651	24301
6526	45657	24294
6527	45669	24290
6528	45683	24286
6529	45694	24281
6530	45702	24275
6531	45708	24268
6532	45717	24262
6533	45725	24255
6534	45731	24248
6535	45738	24240
6536	45747	24234
6537	45752	24226
6538	45760	24220
6539	45765	24212
6540	45771	24204
6541	45778	24197
6542	45784	24190
6543	45792	24183
6544	45800	24177
6545	45809	24171
6546	45815	24163
6547	45823	24157
6548	45829	24149
6549	45834	24141
6550	45844	24136
6551	45849	24128
6552	45857	24121
6553	45865	24115
6554	45874	24109
6555	45882	24103
6556	45889	24095
6557	45896	24088
6558	45901	24080
6559	45906	24073
6560	45912	24065
6561	45917	24057
6562	45926	24051
6563	45930	24042
6564	45938	24036
6565	45945	24029
6566	45957	24024
6567	45962	24016
6568	45969	24009
6569	45977	24003
6570	45985	23996
6571	45992	23989
6572	45997	23982
6573	46004	23975
6574	46009	23967
6575	46016	23959
6576	46023	23953
6577	46031	23946
6578	46036	23938
6579	46042	23930
6580	46050	23924
6581	46058	23917
6582	46064	23910
6583	46072	23904
6584	46078	23896
6585	46086	23890
6586	46094	23883
6587	46102	23877
6588	46111	23870
6589	46116	23863
6590	46122	23855
6591	46130	23848
6592	46142	23844
6593	46149	23837
6594	46158	23831
6595	46166	23825
6596	46172	23817
6597	46180	23811
6598	46187	23803
6599	46192	23795
6600	46201	23789
6601	46206	23782
6602	46212	23774
6603	46218	23766
6604	46223	23759
6605	46230	23751
6606	46239	23746
6607	46246	23739
6608	46252	23731
6609	46258	23724
6610	46266	23717
6611	46271	23709
6612	46279	23703
6613	46284	23695
6614	46291	23688
6615	46302	23683
6616	46311	23677
6617	46317	23669
6618	46325	23662
6619	46332	23655
6620	46337	23648
6621	46346	23642
6622	46353	23635
6623	46360	23628
6624	46366	23620
6625	46373	23613
6626	46380	23606
6627	46387	23599
6628	46395	23593
6629	46401	23585
6630	46408	23578
6631	46416	23572
6632	46425	23566
6633	46431	23558
6634	46438	23551
6635	46447	23545
6636	46453	23538
6637	46462	23532
6638	46469	23525
6639	46478	23519
6640	46485	23512
6641	46495	23506
6642	46501	23499
6643	46511	23493
6644	46519	23487
6645	46527	23480
6646	46537	23475
6647	46544	23468
6648	46552	23461
6649	46559	23454
6650	46569	23449
6651	46576	23442
6652	46583	23435
6653	46591	23428
6654	46601	23423
6655	46608	23416
6656	46615	23409
6657	46622	23402
6658	46630	23395
6659	46638	23389
6660	46644	23381
6661	46653	23375
6662	46663	23370
6663	46672	23364
6664	46687	23361
6665	46702	23358
6666	46715	23354
6667	46727	23349
6668	46736	23343
6669	46741	23335
6670	46752	23330
6671	46759	23323
6672	46768	23317
6673	46775	23310
6674	46786	23305
6675	46792	23298
6676	46802	23292
6677	46812	23287
6678	46819	23280
6679	46825	23272
6680	46831	23265
6681	46837	23257
6682	46844	23250
6683	46851	23243
6684	46857	23236
6685	46867	23230
6686	46874	23223
6687	46883	23217
6688	46889	23209
6689	46896	23202
6690	46904	23196
6691	46914	23190
6692	46920	23183
6693	46930	23177
6694	46937	23170
6695	46944	23163
6696	46950	23156
6697	46959	23150
6698	46965	23142
6699	46971	23135
6700	46977	23127
6701	46983	23120
6702	46989	23112
6703	46996	23105
6704	47004	23099
6705	47012	23092
6706	47020	23085
6707	47028	23079
6708	47035	23072
6709	47041	23064
6710	47046	23057
6711	47052	23049
6712	47059	23042
6713	47065	23035
6714	47074	23029
6715	47083	23022
6716	47093	23017
6717	47098	23009
6718	47111	23005
6719	47127	23002
6720	47135	22996
6721	47149	22992
6722	47157	22986
6723	47168	22980
6724	47174	22973
6725	47183	22967
6726	47189	22959
6727	47194	22952
6728	47202	22945
6729	47209	22938
6730	47216	22931
6731	47226	22925
6732	47235	22919
6733	47242	22912
6734	47249	22905
6735	47256	22898
6736	47261	22890
6737	47272	22885
6738	47280	22878
6739	47288	22872
6740	47293	22864
6741	47301	22857
6742	47308	22850
6743	47315	22843
6744	47321	22836
6745	47327	22828
6746	47336	22822
6747	47344	22816
6748	47349	22808
6749	47355	22800
6750	47363	22794
6751	47371	22787
6752	47379	22781
6753	47385	22773
6754	47391	22766
6755	47402	22761
6756	47409	22753
6757	47415	22746
6758	47421	22739
6759	47428	22731
6760	47433	22724
6761	47439	22716
6762	47449	22710
6763	47455	22703
6764	47465	22697
6765	47471	22690
6766	47481	22684
6767	47490	22678
6768	47496	22671
6769	47501	22663
6770	47509	22656
6771	47518	22650
6772	47526	22643
6773	47532	22636
6774	47540	22629
6775	47549	22624
6776	47559	22618
6777	47564	22610
6778	47569	22602
6779	47576	22595
6780	47583	22588
6781	47591	22581
6782	47597	22574
6783	47603	22566
6784	47612	22560
6785	47618	22552
6786	47625	22546
6787	47631	22538
6788	47640	22532
6789	47648	22525
6790	47657	22519
6791	47665	22513
6792	47676	22508
6793	47682	22500
6794	47692	22495
6795	47706	22491
6796	47714	22484
6797	47724	22479
6798	47741	22476
6799	47751	22471
6800	47760	22464
6801	47767	22458
6802	47775	22451
6803	47781	22444
6804	47788	22436
6805	47796	22430
6806	47807	22425
6807	47813	22417
6808	47825	22412
6809	47831	22405
6810	47838	22398
6811	47844	22391
6812	47854	22385
6813	47861	22378
6814	47870	22372
6815	47877	22365
6816	47889	22360
6817	47896	22353
6818	47903	22346
6819	47913	22340
6820	47920	22333
6821	47927	22326
6822	47933	22319
6823	47939	22312
6824	47947	22305
6825	47955	22298
6826	47961	22291
6827	47969	22284
6828	47980	22279
6829	47988	22272
6830	47995	22265
6831	48002	22258
6832	48009	22251
6833	48019	22245
6834	48026	22239
6835	48035	22232
6836	48042	22225
6837	48051	22219
6838	48061	22214
6839	48068	22206
6840	48076	22200
6841	48088	22195
6842	48094	22188
6843	48101	22181
6844	48108	22174
6845	48121	22169
6846	48130	22163
6847	48138	22157
6848	48146	22150
6849	48152	22143
6850	48161	22136
6851	48167	22129
6852	48177	22123
6853	48184	22116
6854	48194	22111
6855	48200	22103
6856	48207	22096
6857	48212	22088
6858	48218	22081
6859	48231	22076
6860	48237	22069
6861	48245	22062
6862	48250	22054
6863	48256	22047
6864	48268	22042
6865	48276	22035
6866	48282	22028
6867	48290	22021
6868	48297	22014
6869	48304	22007
6870	48312	22000
6871	48319	21994
6872	48331	21989
6873	48340	21983
6874	48348	21976
6875	48354	21968
6876	48360	21961
6877	48365	21953
6878	48375	21947
6879	48381	21940
6880	48389	21933
6881	48397	21927
6882	48406	21921
6883	48417	21915
6884	48422	21908
6885	48428	21900
6886	48440	21895
6887	48446	21888
6888	48456	21882
6889	48462	21874
6890	48475	21870
6891	48484	21864
6892	48491	21857
6893	48499	21850
6894	48506	21843
6895	48514	21837
6896	48521	21829
6897	48526	21822
6898	48536	21816
6899	48542	21808
6900	48549	21802
6901	48555	21794
6902	48563	21787
6903	48569	21780
6904	48575	21772
6905	48584	21766
6906	48591	21759
6907	48600	21753
6908	48610	21747
6909	48616	21740
6910	48626	21734
6911	48634	21727
6912	48639	21720
6913	48645	21712
6914	48650	21704
6915	48656	21697
6916	48665	21691
6917	48670	21683
6918	48679	21676
6919	48691	21671
6920	48697	21664
6921	48702	21656
6922	48708	21649
6923	48717	21642
6924	48728	21637
6925	48739	21632
6926	48753	21628
6927	48764	21623
6928	48774	21617
6929	48779	21609
6930	48788	21603
6931	48797	21596
6932	48804	21590
6933	48813	21583
6934	48818	21575
6935	48825	21569
6936	48834	21562
6937	48843	21556
6938	48849	21549
6939	48857	21542
6940	48863	21534
6941	48871	21528
6942	48878	21521
6943	48884	21513
6944	48894	21508
6945	48901	21500
6946	48909	21494
6947	48913	21486
6948	48922	21479
6949	48928	21472
6950	48934	21464
6951	48941	21457
6952	48946	21449
6953	48954	21442
6954	48962	21436
6955	48970	21430
6956	48976	21422
6957	48987	21417
6958	48994	21410
6959	49001	21402
6960	49006	21395
6961	49011	21387
6962	49018	21379
6963	49024	21372
6964	49031	21365
6965	49040	21359
6966	49046	21351
6967	49064	21349
6968	49069	21341
6969	49075	21333
6970	49082	21327
6971	49089	21320
6972	49094	21311
6973	49100	21304
6974	49108	21298
6975	49117	21291
6976	49123	21284
6977	49130	21277
6978	49136	21269
6979	49140	21261
6980	49149	21255
6981	49155	21247
6982	49161	21240
6983	49167	21232
6984	49173	21225
6985	49183	21219
6986	49191	21212
6987	49197	21205
6988	49202	21197
6989	49208	21190
6990	49213	21182
6991	49220	21174
6992	49225	21166
6993	49232	21160
6994	49237	21152
6995	49244	21144
6996	49253	21138
6997	49259	21131
6998	49264	21123
6999	49269	21115
7000	49275	21107
7001	49280	21100
7002	49285	21092
7003	49289	21083
7004	49297	21077
7005	49303	21069
7006	49311	21063
7007	49318	21055
7008	49325	21048
7009	49332	21042
7010	49339	21035
7011	49345	21027
7012	49350	21019
7013	49359	21013
7014	49365	21005
7015	49371	20998
7016	49379	20991
7017	49384	20983
7018	49391	20976
7019	49400	20970
7020	49408	20963
7021	49413	20956
7022	49421	20949
7023	49426	20941
7024	49433	20934
7025	49441	20927
7026	49447	20920
7027	49454	20913
7028	49462	20906
7029	49470	20900
7030	49476	20892
7031	49486	20886
7032	49492	20879
7033	49497	20871
7034	49505	20864
7035	49512	20857
7036	49519	20850
7037	49525	20843
7038	49529	20834
7039	49537	20828
7040	49547	20822
7041	49554	20815
7042	49559	20807
7043	49565	20799
7044	49571	20792
7045	49577	20784
7046	49582	20777
7047	49589	20770
7048	49594	20762
7049	49603	20756
7050	49609	20748
7051	49616	20741
7052	49622	20734
7053	49627	20726
7054	49632	20718
7055	49639	20711
7056	49645	20703
7057	49651	20696
7058	49657	20688
7059	49665	20682
7060	49672	20675
7061	49679	20668
7062	49685	20660
7063	49692	20653
7064	49698	20646
7065	49703	20638
7066	49708	20630
7067	49716	20623
7068	49722	20616
7069	49729	20609
7070	49734	20601
7071	49738	20593
7072	49753	20589
7073	49763	20583
7074	49772	20577
7075	49782	20571
7076	49789	20564
7077	49796	20557
7078	49801	20549
7079	49810	20543
7080	49818	20536
7081	49827	20530
7082	49831	20522
7083	49836	20514
7084	49842	20506
7085	49849	20499
7086	49854	20492
7087	49863	20485
7088	49868	20477
7089	49876	20471
7090	49883	20463
7091	49888	20456
7092	49895	20449
7093	49904	20442
7094	49910	20435
7095	49917	20428
7096	49924	20421
7097	49930	20414
7098	49935	20406
7099	49943	20399
7100	49949	20392
7101	49956	20385
7102	49965	20378
7103	49973	20372
7104	49979	20364
7105	49985	20356
7106	49990	20349
7107	49995	20341
7108	50000	20333
7109	50008	20327
7110	50013	20319
7111	50020	20312
7112	50038	20309
7113	50044	20302
7114	50053	20295
7115	50058	20287
7116	50063	20280
7117	50072	20273
7118	50077	20266
7119	50083	20258
7120	50092	20252
7121	50099	20245
7122	50108	20238
7123	50115	20231
7124	50121	20224
7125	50127	20217
7126	50133	20209
7127	50139	20201
7128	50145	20194
7129	50153	20188
7130	50159	20180
7131	50166	20173
7132	50174	20166
7133	50180	20159
7134	50187	20152
7135	50192	20144
7136	50198	20136
7137	50203	20129
7138	50208	20121
7139	50217	20115
7140	50223	20107
7141	50229	20100
7142	50235	20092
7143	50240	20085
7144	50247	20077
7145	50255	20071
7146	50265	20065
7147	50270	20057
7148	50277	20050
7149	50283	20043
7150	50288	20035
7151	50293	20027
7152	50299	20020
7153	50306	20012
7154	50313	20005
7155	50321	19999
7156	50330	19992
7157	50337	19985
7158	50343	19978
7159	50348	19970
7160	50353	19962
7161	50358	19954
7162	50364	19947
7163	50369	19939
7164	50378	19933
7165	50385	19926
7166	50390	19918
7167	50399	19912
7168	50407	19905
7169	50412	19897
7170	50417	19890
7171	50424	19882
7172	50434	19877
7173	50439	19869
7174	50446	19862
7175	50452	19854
7176	50460	19847
7177	50469	19841
7178	50476	19834
7179	50482	19827
7180	50489	19820
7181	50494	19812
7182	50499	19804
7183	50505	19797
7184	50511	19789
7185	50516	19781
7186	50522	19774
7187	50530	19768
7188	50538	19761
7189	50544	19753
7190	50556	19748
7191	50561	19741
7192	50567	19733
7193	50575	19726
7194	50584	19720
7195	50591	19713
7196	50597	19706
7197	50605	19699
7198	50612	19692
7199	50618	19685
7200	50624	19677
7201	50629	19669
7202	50636	19662
7203	50644	19656
7204	50657	19651
7205	50665	19644
7206	50674	19638
7207	50680	19630
7208	50685	19623
7209	50691	19615
7210	50697	19608
7211	50707	19602
7212	50712	19594
7213	50720	19587
7214	50725	19580
7215	50731	19572
7216	50737	19565
7217	50742	19557
7218	50749	19550
7219	50758	19544
7220	50770	19538
7221	50786	19535
7222	50793	19528
7223	50806	19523
7224	50815	19517
7225	50826	19511
7226	50834	19505
7227	50842	19498
7228	50854	19493
7229	50862	19486
7230	50871	19480
7231	50886	19476
7232	50894	19469
7233	50902	19463
7234	50907	19455
7235	50915	19448
7236	50920	19440
7237	50927	19433
7238	50933	19426
7239	50939	19419
7240	50949	19413
7241	50957	19406
7242	50964	19399
7243	50969	19391
7244	50975	19384
7245	50980	19376
7246	50985	19368
7247	50990	19360
7248	50998	19353
7249	51004	19346
7250	51011	19339
7251	51019	19332
7252	51026	19325
7253	51031	19318
7254	51037	19310
7255	51043	19303
7256	51047	19295
7257	51055	19288
7258	51061	19280
7259	51066	19273
7260	51072	19265
7261	51083	19259
7262	51089	19252
7263	51096	19245
7264	51100	19237
7265	51107	19230
7266	51112	19222
7267	51117	19214
7268	51124	19207
7269	51131	19200
7270	51137	19193
7271	51142	19185
7272	51147	19177
7273	51156	19171
7274	51164	19164
7275	51172	19158
7276	51178	19150
7277	51187	19144
7278	51192	19136
7279	51197	19128
7280	51203	19121
7281	51210	19114
7282	51215	19106
7283	51224	19100
7284	51231	19093
7285	51237	19085
7286	51242	19078
7287	51248	19070
7288	51256	19063
7289	51262	19056
7290	51270	19049
7291	51278	19043
7292	51286	19036
7293	51292	19028
7294	51299	19021
7295	51309	19016
7296	51317	19009
7297	51323	19002
7298	51331	18995
7299	51339	18988
7300	51347	18982
7301	51353	18974
7302	51359	18967
7303	51368	18960
7304	51374	18953
7305	51381	18946
7306	51388	18939
7307	51393	18931
7308	51400	18924
7309	51408	18917
7310	51416	18910
7311	51423	18903
7312	51433	18898
7313	51440	18890
7314	51446	18883
7315	51452	18876
7316	51457	18868
7317	51465	18861
7318	51471	18854
7319	51480	18848
7320	51487	18840
7321	51494	18833
7322	51500	18826
7323	51506	18819
7324	51514	18812
7325	51520	18805
7326	51528	18798
7327	51535	18791
7328	51540	18783
7329	51551	18777
7330	51557	18770
7331	51564	18763
7332	51569	18755
7333	51578	18749
7334	51586	18742
7335	51595	18736
7336	51605	18730
7337	51611	18723
7338	51617	18715
7339	51624	18708
7340	51632	18701
7341	51638	18694
7342	51647	18688
7343	51652	18680
7344	51659	18673
7345	51665	18665
7346	51675	18660
7347	51681	18652
7348	51687	18645
7349	51694	18638
7350	51703	18631
7351	51710	18624
7352	51716	18617
7353	51730	18612
7354	51744	18608
7355	51756	18603
7356	51767	18597
7357	51775	18590
7358	51781	18583
7359	51788	18576
7360	51798	18570
7361	51805	18563
7362	51810	18555
7363	51815	18547
7364	51821	18540
7365	51828	18533
7366	51835	18526
7367	51841	18518
7368	51847	18511
7369	51860	18506
7370	51867	18499
7371	51872	18491
7372	51879	18484
7373	51886	18477
7374	51892	18470
7375	51900	18463
7376	51907	18456
7377	51912	18448
7378	51920	18441
7379	51928	18435
7380	51936	18428
7381	51944	18421
7382	51953	18415
7383	51959	18408
7384	51965	18400
7385	51971	18393
7386	51978	18386
7387	51984	18379
7388	51991	18371
7389	52000	18365
7390	52007	18358
7391	52018	18352
7392	52024	18345
7393	52034	18339
7394	52039	18331
7395	52046	18324
7396	52053	18317
7397	52060	18310
7398	52068	18303
7399	52074	18296
7400	52082	18289
7401	52088	18282
7402	52094	18274
7403	52100	18267
7404	52107	18260
7405	52114	18253
7406	52122	18246
7407	52132	18240
7408	52137	18232
7409	52142	18225
7410	52147	18217
7411	52152	18209
7412	52157	18202
7413	52165	18195
7414	52170	18187
7415	52176	18180
7416	52184	18173
7417	52191	18166
7418	52197	18159
7419	52202	18151
7420	52207	18143
7421	52213	18136
7422	52220	18128
7423	52226	18121
7424	52232	18114
7425	52237	18106
7426	52247	18100
7427	52254	18093
7428	52262	18086
7429	52270	18080
7430	52275	18072
7431	52280	18064
7432	52288	18057
7433	52296	18051
7434	52302	18043
7435	52308	18036
7436	52313	18028
7437	52320	18021
7438	52326	18014
7439	52333	18007
7440	52339	17999
7441	52346	17992
7442	52352	17985
7443	52357	17977
7444	52362	17970
7445	52368	17962
7446	52375	17955
7447	52380	17947
7448	52389	17941
7449	52395	17933
7450	52401	17926
7451	52408	17919
7452	52413	17912
7453	52422	17905
7454	52427	17897
7455	52434	17890
7456	52440	17883
7457	52445	17875
7458	52453	17868
7459	52458	17861
7460	52464	17853
7461	52469	17846
7462	52475	17838
7463	52484	17832
7464	52490	17824
7465	52499	17818
7466	52505	17811
7467	52510	17803
7468	52519	17797
7469	52524	17789
7470	52531	17782
7471	52540	17776
7472	52549	17769
7473	52555	17762
7474	52564	17756
7475	52570	17748
7476	52576	17741
7477	52581	17733
7478	52591	17727
7479	52600	17721
7480	52606	17713
7481	52614	17706
7482	52620	17699
7483	52626	17692
7484	52631	17684
7485	52636	17676
7486	52642	17669
7487	52651	17663
7488	52657	17655
7489	52663	17648
7490	52668	17640
7491	52676	17633
7492	52684	17627
7493	52692	17620
7494	52699	17613
7495	52704	17605
7496	52710	17598
7497	52716	17591
7498	52723	17583
7499	52730	17576
7500	52736	17569
7501	52751	17564
7502	52759	17558
7503	52769	17552
7504	52779	17546
7505	52787	17539
7506	52794	17532
7507	52799	17524
7508	52806	17517
7509	52812	17510
7510	52818	17503
7511	52825	17495
7512	52830	17488
7513	52840	17482
7514	52846	17474
7515	52851	17467
7516	52859	17460
7517	52866	17453
7518	52875	17446
7519	52881	17439
7520	52893	17434
7521	52903	17428
7522	52909	17420
7523	52914	17413
7524	52919	17405
7525	52928	17399
7526	52936	17392
7527	52942	17384
7528	52949	17377
7529	52959	17371
7530	52964	17364
7531	52971	17357
7532	52977	17349
7533	52987	17343
7534	52993	17336
7535	53001	17329
7536	53008	17322
7537	53020	17317
7538	53026	17309
7539	53033	17302
7540	53040	17295
7541	53049	17289
7542	53057	17282
7543	53063	17275
7544	53070	17268
7545	53077	17261
7546	53085	17254
7547	53091	17246
7548	53099	17240
7549	53108	17233
7550	53117	17227
7551	53123	17220
7552	53129	17212
7553	53137	17205
7554	53143	17198
7555	53151	17191
7556	53158	17184
7557	53168	17178
7558	53174	17171
7559	53182	17164
7560	53188	17157
7561	53198	17151
7562	53205	17144
7563	53213	17137
7564	53219	17130
7565	53225	17122
7566	53235	17116
7567	53242	17109
7568	53251	17103
7569	53259	17096
7570	53267	17089
7571	53274	17082
7572	53280	17075
7573	53286	17067
7574	53291	17060
7575	53298	17053
7576	53305	17046
7577	53316	17040
7578	53325	17034
7579	53332	17027
7580	53339	17019
7581	53346	17013
7582	53354	17006
7583	53363	16999
7584	53372	16993
7585	53379	16986
7586	53384	16978
7587	53394	16972
7588	53400	16965
7589	53407	16957
7590	53412	16950
7591	53419	16943
7592	53428	16936
7593	53437	16930
7594	53447	16924
7595	53454	16917
7596	53461	16910
7597	53467	16903
7598	53477	16896
7599	53485	16890
7600	53495	16884
7601	53506	16878
7602	53512	16870
7603	53519	16863
7604	53526	16856
7605	53533	16849
7606	53538	16842
7607	53545	16834
7608	53555	16828
7609	53563	16822
7610	53574	16816
7611	53585	16810
7612	53591	16803
7613	53599	16796
7614	53606	16789
7615	53611	16781
7616	53621	16775
7617	53629	16768
7618	53636	16761
7619	53649	16756
7620	53659	16750
7621	53666	16743
7622	53671	16735
7623	53678	16728
7624	53686	16722
7625	53694	16715
7626	53704	16709
7627	53713	16702
7628	53721	16695
7629	53728	16689
7630	53734	16681
7631	53741	16674
7632	53753	16669
7633	53769	16664
7634	53780	16659
7635	53793	16653
7636	53804	16647
7637	53812	16641
7638	53823	16635
7639	53829	16628
7640	53835	16620
7641	53841	16613
7642	53847	16605
7643	53853	16598
7644	53865	16593
7645	53874	16586
7646	53884	16580
7647	53892	16573
7648	53897	16566
7649	53905	16559
7650	53913	16552
7651	53919	16544
7652	53926	16537
7653	53931	16530
7654	53938	16523
7655	53944	16515
7656	53950	16508
7657	53958	16501
7658	53965	16494
7659	53971	16487
7660	53978	16480
7661	53984	16472
7662	53993	16466
7663	54000	16459
7664	54008	16452
7665	54016	16445
7666	54022	16438
7667	54028	16431
7668	54035	16424
7669	54043	16417
7670	54049	16410
7671	54058	16403
7672	54065	16396
7673	54073	16389
7674	54078	16382
7675	54087	16375
7676	54093	16368
7677	54099	16360
7678	54107	16354
7679	54113	16346
7680	54125	16341
7681	54131	16333
7682	54138	16326
7683	54150	16321
7684	54156	16313
7685	54161	16306
7686	54169	16299
7687	54178	16292
7688	54185	16285
7689	54191	16278
7690	54197	16271
7691	54207	16264
7692	54215	16258
7693	54221	16250
7694	54226	16243
7695	54231	16235
7696	54239	16228
7697	54245	16221
7698	54253	16214
7699	54259	16207
7700	54267	16200
7701	54274	16193
7702	54283	16187
7703	54288	16179
7704	54294	16172
7705	54302	16165
7706	54308	16157
7707	54316	16151
7708	54321	16143
7709	54331	16137
7710	54338	16130
7711	54346	16123
7712	54352	16116
7713	54359	16109
7714	54366	16102
7715	54372	16094
7716	54381	16088
7717	54387	16080
7718	54397	16074
7719	54403	16067
7720	54409	16060
7721	54416	16052
7722	54426	16046
7723	54433	16039
7724	54440	16032
7725	54447	16025
7726	54455	16018
7727	54463	16012
7728	54470	16004
7729	54482	15999
7730	54488	15992
7731	54497	15985
7732	54503	15978
7733	54511	15971
7734	54518	15964
7735	54525	15957
7736	54531	15950
7737	54537	15942
7738	54545	15935
7739	54551	15928
7740	54560	15921
7741	54569	15915
7742	54577	15908
7743	54582	15901
7744	54587	15893
7745	54592	15885
7746	54598	15878
7747	54606	15871
7748	54612	15864
7749	54617	15856
7750	54624	15849
7751	54634	15843
7752	54641	15836
7753	54647	15828
7754	54653	15821
7755	54658	15813
7756	54663	15806
7757	54671	15799
7758	54676	15792
7759	54682	15784
7760	54693	15778
7761	54700	15771
7762	54706	15764
7763	54711	15756
7764	54719	15749
7765	54723	15742
7766	54728	15734
7767	54739	15728
7768	54745	15721
7769	54754	15714
7770	54759	15706
7771	54765	15699
7772	54771	15692
7773	54787	15687
7774	54797	15681
7775	54808	15675
7776	54818	15669
7777	54823	15661
7778	54829	15654
7779	54846	15650
7780	54855	15643
7781	54865	15637
7782	54870	15629
7783	54875	15622
7784	54882	15615
7785	54888	15607
7786	54896	15601
7787	54902	15593
7788	54911	15587
7789	54917	15579
7790	54922	15572
7791	54928	15565
7792	54934	15557
7793	54940	15550
7794	54948	15543
7795	54956	15536
7796	54964	15529
7797	54974	15523
7798	54980	15516
7799	54986	15508
7800	54993	15501
7801	54999	15494
7802	55004	15486
7803	55012	15480
7804	55018	15472
7805	55025	15465
7806	55032	15458
7807	55037	15451
7808	55043	15443
7809	55048	15436
7810	55054	15428
7811	55061	15421
7812	55066	15414
7813	55073	15407
7814	55079	15399
7815	55087	15392
7816	55096	15386
7817	55101	15378
7818	55108	15371
7819	55114	15364
7820	55120	15357
7821	55127	15350
7822	55136	15343
7823	55141	15335
7824	55147	15328
7825	55155	15321
7826	55162	15314
7827	55169	15307
7828	55175	15300
7829	55180	15292
7830	55186	15285
7831	55195	15278
7832	55203	15271
7833	55208	15264
7834	55215	15257
7835	55223	15250
7836	55228	15242
7837	55234	15235
7838	55240	15228
7839	55247	15221
7840	55254	15214
7841	55259	15206
7842	55265	15199
7843	55273	15192
7844	55282	15186
7845	55288	15178
7846	55293	15171
7847	55300	15163
7848	55307	15156
7849	55312	15149
7850	55320	15142
7851	55325	15134
7852	55334	15128
7853	55342	15121
7854	55349	15114
7855	55354	15106
7856	55359	15099
7857	55364	15091
7858	55370	15084
7859	55376	15076
7860	55383	15069
7861	55388	15062
7862	55394	15055
7863	55404	15048
7864	55412	15042
7865	55417	15034
7866	55423	15027
7867	55431	15020
7868	55437	15012
7869	55443	15005
7870	55450	14998
7871	55455	14991
7872	55464	14984
7873	55469	14976
7874	55475	14969
7875	55482	14962
7876	55487	14954
7877	55496	14948
7878	55500	14940
7879	55505	14933
7880	55512	14925
7881	55521	14919
7882	55529	14912
7883	55534	14905
7884	55540	14897
7885	55547	14890
7886	55554	14883
7887	55563	14876
7888	55569	14869
7889	55577	14862
7890	55585	14856
7891	55592	14849
7892	55598	14841
7893	55602	14834
7894	55608	14826
7895	55614	14819
7896	55618	14811
7897	55624	14803
7898	55630	14796
7899	55635	14789
7900	55644	14782
7901	55649	14774
7902	55657	14768
7903	55662	14760
7904	55667	14753
7905	55674	14746
7906	55679	14738
7907	55685	14731
7908	55691	14723
7909	55696	14716
7910	55704	14709
7911	55710	14702
